OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName,activity_date,year,month,location_order,location_name
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924912,NA,NA,Sodium,Dissolved,242,mg/L,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.7,USEPA,Metals in Water by ICP-AES,NA,https://www.nemi.gov/methods/method_summary/4690/,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924870,NA,NA,"Alkalinity, total",Total,394,mg/L,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2320-B,APHA,2320 B ~ Alkalinity by Gran Titration,NA,https://www.nemi.gov/methods/method_summary/9694/,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099F,Field Msr/Obs,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.02,21NDHDWQ_WQX,"SOP For Taking Field Measurements in Streams, Rivers, Lakes, Wetlands Using Hand Held Meter(s)",NA,Probe/Sensor,STORET-1003923904,NA,NA,pH,NA,8.43,None,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:45Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924907,NA,NA,Sum of cations,Total,23.7,meq/L,NA,Final,NA,Calculated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,NA,https://www.nemi.gov/methods/method_summary/4680/,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924890,Not Detected,NA,Zinc,Dissolved,NA,NA,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,NA,https://www.nemi.gov/methods/method_summary/4665/,NA,NA,NA,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NDHDWQ_WQX/activities/21NDHDWQ_WQX-23-R0099/results/1003924890/resdetectqntlmts,Lower Quantitation Limit,5,ug/L,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924903,NA,NA,Conductivity,Total,2060,umho/cm,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2510B,APHA,2510 B ~ Conductivity - Laboratory Method,NA,https://www.nemi.gov/methods/method_summary/5702/,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924874,Not Detected,NA,Iron,Dissolved,NA,NA,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.7,USEPA,Metals in Water by ICP-AES,NA,https://www.nemi.gov/methods/method_summary/4690/,NA,NA,NA,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NDHDWQ_WQX/activities/21NDHDWQ_WQX-23-R0099/results/1003924874/resdetectqntlmts,Lower Quantitation Limit,0.05,mg/L,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924888,NA,NA,Sum of anions,Total,23.2,meq/L,NA,Final,NA,Calculated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,NA,https://www.nemi.gov/methods/method_summary/4680/,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924867,NA,as Ca,Calcium,Dissolved,98.4,mg/L,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.7,USEPA,Metals in Water by ICP-AES,NA,https://www.nemi.gov/methods/method_summary/4690/,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924911,NA,NA,Bicarbonate,Total,461,mg/L,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2320-B,APHA,2320 B ~ Alkalinity by Gran Titration,NA,https://www.nemi.gov/methods/method_summary/9694/,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924860,NA,NA,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],Total Recoverable,4.22,None,NA,Final,NA,Calculated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.7,USEPA,Metals in Water by ICP-AES,NA,https://www.nemi.gov/methods/method_summary/4690/,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924866,NA,as Mg,Magnesium,Dissolved,91.5,mg/L,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.7,USEPA,Metals in Water by ICP-AES,NA,https://www.nemi.gov/methods/method_summary/4690/,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924897,NA,NA,Cations-Anions,Total,0.501,meq/L,NA,Final,NA,Calculated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,NA,https://www.nemi.gov/methods/method_summary/4680/,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924915,NA,NA,Sulfate,Dissolved,607,mg/L,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4500-SO4(B),APHA,4500 SO4 B  ~ Sulfate in Water by Ion Chromatography,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924861,Not Detected,NA,Aluminum,Dissolved,NA,NA,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.7,USEPA,Metals in Water by ICP-AES,NA,https://www.nemi.gov/methods/method_summary/4690/,NA,NA,NA,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NDHDWQ_WQX/activities/21NDHDWQ_WQX-23-R0099/results/1003924861/resdetectqntlmts,Lower Quantitation Limit,50,ug/L,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924889,NA,NA,Total dissolved solids,Total,1280,mg/L,NA,Final,NA,Calculated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I-1751-85,USDOI/USGS,"Solids, Sum of constituents, calculation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924895,NA,NA,pH,Total,8.42,None,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4500-H+B,APHA,"4500 H+B ~ pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",NA,https://www.nemi.gov/methods/method_summary/4707/,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924880,NA,NA,Carbonate,Total,10,mg/L,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2320-B,APHA,2320 B ~ Alkalinity by Gran Titration,NA,https://www.nemi.gov/methods/method_summary/9694/,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099F,Field Msr/Obs,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.02,21NDHDWQ_WQX,"SOP For Taking Field Measurements in Streams, Rivers, Lakes, Wetlands Using Hand Held Meter(s)",NA,Probe/Sensor,STORET-1003923903,NA,NA,Specific conductance,NA,2103,uS/cm,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:45Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924878,NA,NA,"Hardness, carbonate",Total,623,mg/L,NA,Final,NA,Calculated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2340B,APHA,2340 B ~ Hardness by Calculation,NA,https://www.nemi.gov/methods/method_summary/4679/,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924885,NA,NA,Cations-Anions,Total,1.07,%,NA,Final,NA,Calculated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,NA,https://www.nemi.gov/methods/method_summary/4680/,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924892,Not Detected,NA,Selenium,Dissolved,NA,NA,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,NA,https://www.nemi.gov/methods/method_summary/4665/,NA,NA,NA,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NDHDWQ_WQX/activities/21NDHDWQ_WQX-23-R0099/results/1003924892/resdetectqntlmts,Lower Quantitation Limit,5,ug/L,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924864,NA,NA,Chloride,Dissolved,92,mg/L,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4500-CL-(F),APHA,4500 CL F  ~ Chloride in Water by Ion Chromatography,NA,https://www.nemi.gov/methods/method_summary/9722/,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
21NDHDWQ_WQX,North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-23-R0099,Sample-Routine,Water,NA,2/14/2023,12:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAWQM,Ambient Water Quality Monitoring,NA,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND,NA,NA,NA,NA,46.433145,-97.67885,SOP7.08,21NDHDWQ_WQX,SOP For The Collection And Preservation Of Stream And River Grab Samples For Chemical And Biological Analysis.,NA,Water Bottle,STORET-1003924877,NA,NA,Manganese,Dissolved,0.052,mg/L,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.7,USEPA,Metals in Water by ICP-AES,NA,https://www.nemi.gov/methods/method_summary/4690/,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-04T09:45:53Z,STORET,2/14/2023,2023,2,21NDHDWQ_WQX-385169,Sheyenne River In Lisbon ND
